symbol	gene	FDR_3	logFC_3	FDR_6	logFC_6	FDR_12	logFC_12	FDR_24	logFC_24	FDR_48	logFC_48	biotype
PURB	ENSG00000146676.8	0.8398963191978224	-0.15803271718761752	0.01768185404486179	0.23922767525066896	0.362761634240999	0.10283408774552746	0.42800645245409	-0.09173025506275091	0.37130123916688473	-0.09840376314737301	protein_coding
RAVER2	ENSG00000162437.14	0.8399263868575072	0.2105343154406932	0.5868400944662944	-0.12455544871865727	0.037342070615609985	-0.23996357275778984	0.8953785998249187	-0.025298483957237612	2.182957042643919e-6	0.5725049469026219	protein_coding
MGST3	ENSG00000143198.12	0.8399263868575072	0.16761348092493863	0.10900256002839377	0.16688759796517946	2.9303779692862195e-4	-0.2253100294723886	0.4744978373446832	-0.1001647401120835	0.7458040194428065	0.03742087886878045	protein_coding
RP11-182L21.6	ENSG00000272447.1	0.8399263868575072	-0.4450732144960626	0.3073492379026989	-0.4299215840148889	0.6007450189278432	0.14035582683421718	0.9573998186046082	0.016940132842170805	0.8663931831865378	-0.04465134253298191	lincRNA
RPL6P27	ENSG00000235552.4	0.8403438137138175	-0.48609588005024507	0.06676308167236418	0.7302877475759922	0.2925590838822854	0.5488871537168238	0.45032774056821556	0.2648526894870299	0.4674729229629364	0.21265228568422356	transcribed_processed_pseudogene
FAM19A2	ENSG00000198673.10	0.8406604637524572	0.7378576771711839	NA	NA	2.777248563447927e-11	2.2720486916527736	1.531334713552124e-6	2.225409069492694	1.544484742628632e-8	1.9920008419462878	protein_coding
KCNK6	ENSG00000099337.4	0.8406604637524572	-0.2034478389570388	0.9794470393193255	-0.006308532302828277	0.558810503105016	-0.07460808434170925	2.042123999948724e-4	0.4405813466816014	0.9878099807114005	0.003101947744725189	protein_coding
FAM89A	ENSG00000182118.7	0.8407213674981208	0.299590846975552	0.3343321529421306	0.24346680955745983	4.518039664527365e-5	0.5456975708711466	0.0031016307668000074	0.4591805514462042	3.230320562158827e-8	0.6638937773089494	protein_coding
CHTF18	ENSG00000127586.16	0.8407233066758825	0.46524987016658886	0.8460097526385801	-0.08019024796657247	0.8039798775576014	-0.059577949586855146	0.9120143436811639	0.03830460416669256	0.3035702162503794	-0.23821654906224146	protein_coding
BAZ2A	ENSG00000076108.11	0.8407233066758825	-0.22730087314987635	0.7352412156821397	-0.0520242000221004	0.0020878586340593677	-0.22582146965382452	0.16790622890714313	0.15007447300713764	0.0013345916785292079	0.2851368704539374	protein_coding
ZNF461	ENSG00000197808.11	0.8407233066758825	-0.4244987783340898	0.09764225740121268	-0.530677445274107	0.35023032491137435	-0.2302356109616635	0.41929058429984	-0.2566454960232486	0.8836547878901152	-0.042925188751008356	protein_coding
BTRC	ENSG00000166167.17	0.8407233066758825	-0.20146180966137417	3.1071276575340917e-6	-0.5135342931569575	0.05444049955672481	-0.1826734996321046	0.6676263442973329	-0.055071930378301465	0.06100761718602107	0.18924754691895973	protein_coding
KLHL9	ENSG00000198642.6	0.8407521839725308	-0.16132952452543886	0.7256391711294652	0.04719357320572182	0.026095291691201627	0.16112504506025005	0.16960018845047795	-0.13299866616291153	0.507829857814347	-0.0727831563716841	protein_coding
NEGR1	ENSG00000172260.14	0.8407521839725308	-0.22320167737763813	0.2513918983349131	0.217831986490263	0.5181803961100385	0.09661165015228852	0.46241985753942483	-0.09271258886075326	0.7215951462465399	0.04409613005683335	protein_coding
SPATA13	ENSG00000182957.15	0.8407521839725308	-0.20264096825655412	7.192941934604959e-17	-0.8681641148302099	2.5286235692739644e-11	-0.8131493888522653	2.2067733341441823e-5	-0.47043972920038823	0.05832646822578092	-0.2227961594346868	protein_coding
SERPINB1	ENSG00000021355.12	0.8407521839725308	0.15336989475948956	0.750719458752887	-0.044968500846954584	4.6088859766457843e-4	-0.2870152991512145	0.0022248557174888157	-0.3068558368292237	0.2383130785929696	-0.11589296143364144	protein_coding
RHBDF1	ENSG00000007384.15	0.8414900371306585	0.2209621503429625	0.4513708197030874	-0.12443434061447142	0.6180149182020197	-0.07606483107711061	0.5365286881022393	-0.08339286350817067	0.020093119801795956	-0.2116419470646653	protein_coding
PPP1R3G	ENSG00000219607.3	0.8417186231359806	-0.38784346763640776	0.001930004910940786	-0.8761746837663483	0.0341555140990423	0.4109280705924237	0.0021396222486085854	0.5702009619465632	4.408605144845669e-14	1.1016629977690502	protein_coding
TMEM243	ENSG00000135185.11	0.841755933716915	0.27161442930871466	0.7889047754642999	-0.07279578243052098	0.18812246153451057	0.2243593651063848	0.6350926292910538	0.10199234839025093	0.6049347958947533	-0.09333757856375019	protein_coding
TUBG2	ENSG00000037042.8	0.841851429785812	-0.23943434888560458	0.9233152359895274	-0.029003877988929862	2.3033364386007897e-5	-0.4898891362259889	0.5843971866082367	0.09360707236905041	0.29657825952701716	-0.13124303135027354	protein_coding
HLA-DMA	ENSG00000204257.14	0.8422133326251003	-0.3431392152385335	0.056442276071460386	0.4720009271584736	2.7127592603381806e-4	0.5910028720236878	1.8412537424513023e-28	1.4999841858556167	5.882407998470269e-43	1.844075053282692	protein_coding
RP1-292L20.3	ENSG00000274818.1	0.8422133326251003	0.6040711075889703	1.2520039487472171e-11	1.7304957967170083	8.20138956909509e-23	2.6982306442276958	2.236687294600911e-45	2.865674975315173	1.10979552944077e-55	3.1112800312725954	lincRNA
ARSI	ENSG00000183876.8	0.8422133326251003	0.363050656753552	0.30381383595563344	-0.24888811028447896	0.7270457687568823	-0.07622199548858179	0.006095940883838675	-0.667626879827986	1.939052488781295e-8	-1.1255098969828368	protein_coding
CSPP1	ENSG00000104218.14	0.8423408128005117	-0.30202280734450676	0.7703162174910025	-0.09444311508941158	0.03051012027511194	-0.37711911952720945	0.8910789835191555	-0.04177792919344214	0.8094867782989331	-0.06010277609826727	protein_coding
PAPD7	ENSG00000112941.13	0.8432166592192472	-0.20418145283884312	0.8194623098143492	0.039572146372552776	0.09079949784116836	-0.17481269490657037	0.2846613781717441	-0.12644143012083028	0.06765631081619813	-0.1868538057470765	protein_coding
RP11-156P1.2	ENSG00000262633.2	0.8437927555019752	1.256783636807456	0.9247041687038536	0.06267718068291696	0.36243292733519794	-0.2712850861620483	0.08546920922214729	0.46079660805826267	0.4159860981606029	0.25172363714993895	protein_coding
YPEL3	ENSG00000090238.11	0.8437927555019752	0.19772172901714075	0.9147635245157669	-0.028837133021296278	7.900461516030871e-11	-0.767896866937274	5.531054920776218e-7	-0.5742953017748798	0.006725794662730853	-0.29855072838815677	protein_coding
LYSMD4	ENSG00000183060.15	0.8449193802060301	-0.4170601671210455	0.05248969070437177	-0.639743711828148	0.462866996008072	-0.1741216317069893	0.05448361323565137	0.45744999654370083	0.4918990847810916	-0.15999568968935754	protein_coding
MKLN1	ENSG00000128585.17	0.8454030139576337	-0.18892960251904295	0.06668492861968334	-0.2026695903225424	0.9160802579593283	0.01369880973372169	0.0034055833549173306	-0.2891473797152511	0.5960919405975212	-0.05904210114339134	protein_coding
DENND2C	ENSG00000175984.14	0.8457329466303003	-0.4320155660628954	0.4739846804240622	-0.23733188049358384	0.028260152209083674	-0.4612867027699479	0.0901248740646687	-0.4996734124781579	0.19197086414358885	-0.3521652331090859	protein_coding
ARFGEF3	ENSG00000112379.8	0.8457329466303003	0.5345929618838683	0.11335186486975153	0.477562710615654	0.2077494309280209	0.3299871182295247	0.6631945676449664	-0.23258335602359176	0.09962367115671893	-0.5748153000583341	protein_coding
FAM200B	ENSG00000237765.6	0.8457329466303003	0.25782747518917437	0.20789409334643363	-0.23825627583434925	0.6043878438447584	-0.07269681646389849	0.09301394441697719	-0.265032413309201	0.011340470173280806	-0.2836151989284468	protein_coding
NDUFV3	ENSG00000160194.17	0.8457329466303003	-0.17711011034710678	0.789804795885845	-0.04392341110317584	0.29716493924855647	-0.10352505955283163	3.0531965724848766e-5	0.35355082597571336	0.23594425467438787	0.122129139686609	protein_coding
RP11-497E19.1	ENSG00000205562.2	0.8457329466303003	0.7045456311416719	0.16501695865655935	-1.0500311168310865	0.6249581676215593	-0.5002310183466262	0.7695535773178028	0.22540617477164993	0.14492539295258783	-1.065204313079645	lincRNA
MRPL33	ENSG00000243147.7	0.8457329466303003	0.1569358791456893	0.6698954377988212	0.05926858152282983	7.900400813105048e-23	-0.7618375644140618	2.7474649450671886e-7	-0.5978243838540956	1.676223724702908e-7	-0.5355527970017843	protein_coding
FCGRT	ENSG00000104870.12	0.8457329466303003	0.23244271521079576	0.20566138526364602	0.1833286554882432	0.6088169232107229	-0.0548970686555822	0.027788543824386044	-0.2539155763033828	5.42864743471505e-4	-0.37956039343851133	protein_coding
ANKRD27	ENSG00000105186.15	0.8476840059540705	-0.22278767064443097	0.825105596645364	0.040815273246512504	0.6424982926504724	-0.04659419922122614	0.7989145626790183	-0.03358923762724848	0.9019447395337812	0.01547877177277576	protein_coding
SP3	ENSG00000172845.14	0.8476945194935684	-0.17906027626469445	0.22257723785070088	-0.13272546106321909	0.47824629081517767	0.05776042467515596	0.010268730565304071	-0.23348298024320524	0.11203838604232991	-0.1446449956553569	protein_coding
ZIK1	ENSG00000171649.11	0.8476945194935684	-0.3814628730528606	0.6499358255347243	-0.14180915969558666	0.5483345020890652	-0.12662835000085276	0.007357853480972993	-0.47210005263308646	0.1150592281041823	-0.33115727043291826	protein_coding
CNTN3	ENSG00000113805.8	0.8481734278135222	-0.67029333133501	0.25482185854413597	0.676906028597522	0.41720031720523504	-0.31656694225447596	0.31309073060193504	-0.49218566184115814	0.314389502120485	0.36960972971250355	protein_coding
XYLT1	ENSG00000103489.11	0.8482805427087113	-0.1764976800067612	4.561398619572072e-8	0.45657770420177873	1.9327529637413627e-19	0.6160919224631776	2.5595853648137525e-21	1.2379972221134012	4.527330978870688e-16	0.8854151936596263	protein_coding
FCER1G	ENSG00000158869.10	0.8489450041297577	-0.46879100148783037	3.8716064034753113e-4	1.1064028257288556	0.0027637649861529928	0.7985841619204619	0.6320639198973113	0.25421974711574474	0.79494103793628	0.1394713281455043	protein_coding
PNMAL2	ENSG00000204851.6	0.8489450041297577	-0.36542925196023834	9.90525284903134e-32	-2.0093252995027866	1.5938482873307937e-11	0.7056793026845558	4.294414679558011e-8	0.7461791756028695	2.222571183338011e-16	0.9896189700362872	protein_coding
FAM122B	ENSG00000156504.16	0.8489450041297577	0.20247065922910001	1.4571822227262364e-11	0.7844533839727486	8.937188803544858e-4	0.39039919242725263	0.2128662367964466	-0.15398553572708815	0.15769964067560216	0.18929869770535615	protein_coding
ARHGAP12	ENSG00000165322.17	0.8489450041297577	-0.1826347298789289	9.68393065484766e-12	-0.739934305761183	7.743405750477776e-6	-0.3659274076450003	0.20994561387610333	-0.16243780185308182	0.4103996227879773	0.09363155794127424	protein_coding
AAGAB	ENSG00000103591.12	0.8489450041297577	-0.19109569521344252	0.523341887761709	-0.08699421946771317	0.4381935549343917	0.06794145259813261	0.06546750255169183	0.17114812145130964	1.3164808112237894e-4	0.29740856559224066	protein_coding
DDX27	ENSG00000124228.14	0.8489450041297577	0.17185591312443116	8.790152188304125e-4	0.35696706965238123	0.6079756192383794	0.06388084939899297	0.022946426976611152	0.2692498406886214	0.3035702162503794	-0.10432850116446929	protein_coding
LIMD1	ENSG00000144791.9	0.8509104403603537	-0.176634758543361	0.005670610182976231	-0.2858512981850509	2.5378284688057592e-5	-0.3526986038989547	0.12057537771225316	-0.19105297552330355	0.10794454408855883	-0.1611881667560174	protein_coding
SRSF2	ENSG00000161547.16	0.8509104403603537	0.1600279246590506	2.3491118941685426e-10	0.49179471463402935	0.01068034961728504	0.17293418597655746	0.0016859146189195208	-0.2551618939509011	0.06147666571146518	-0.1544889069394026	protein_coding
SFXN5	ENSG00000144040.12	0.8509104403603537	0.2591721386002519	0.19696913623075663	-0.23975835560126443	0.1505952706864952	-0.21289457260793038	0.09278950556194077	0.26602819560630836	0.3313855122449541	0.1470735359789811	protein_coding
LMBRD1	ENSG00000168216.10	0.8509104403603537	0.19702879461882092	0.7485371775589872	0.048209950747142606	0.01967375450702565	0.19335496375333852	0.014083925669290938	-0.2966014776988547	9.66475704122304e-5	0.3084051199435451	protein_coding
LSM7	ENSG00000130332.14	0.8509104403603537	0.23850745070699672	0.6305094971746587	0.08969229150831894	0.6008434143833942	-0.06494340679545585	0.8131488865478803	0.047746386902865944	1.506509815122147e-4	-0.40027019384855395	protein_coding
AC113404.1	ENSG00000254893.5	0.8509104403603537	1.189427110369748	NA	NA	0.269675014321147	0.7195852647806839	NA	NA	NA	NA	protein_coding
LRRK2	ENSG00000188906.14	0.8509104403603537	0.2954166763486249	0.6842968278928564	-0.13372558688427277	0.058972746798683175	-0.3494230417089866	0.68883512735029	-0.10405875514314177	0.07550989894362155	0.31527748842460573	protein_coding
BST1	ENSG00000109743.10	0.8509104403603537	-0.24320646837239324	0.06605325991218572	0.24428737453080418	0.9646661863687842	-0.007566515490072246	0.7325607062064403	-0.05511751508707495	2.3435141325203785e-7	-0.4636527436455536	protein_coding
CTCF	ENSG00000102974.14	0.8509104403603537	-0.16738301678655226	0.3758050188159013	-0.11074382512174237	0.9336733297500374	-0.008541223201649671	0.005848297170369236	-0.30240195905488054	0.7361426941957486	-0.042579391426012934	protein_coding
HOXC6	ENSG00000197757.7	0.8509104403603537	-0.24089775466853947	0.0038359975495219044	-0.40267604341798546	0.9793733160737491	0.0038507240702292346	0.018033029232604667	-0.25621311385334544	2.2457770581603893e-10	-0.4988101800549444	protein_coding
RANGRF	ENSG00000108961.13	0.8509104403603537	0.24258334811990737	0.9303113785651573	-0.024832945564251207	0.5679978274172831	-0.07683163284070627	0.695980286335094	0.08387534749317936	0.7059528666535207	-0.05579622577178854	protein_coding
HSPD1	ENSG00000144381.16	0.8522222086145796	0.17371021970637818	5.558553503793381e-14	0.5995731505431589	1.4324623919738795e-124	1.357241460119407	4.0564356343959896e-84	1.6580605837218632	9.682548254930254e-249	2.4854369740189686	protein_coding
ARID2	ENSG00000189079.15	0.8533238245634882	-0.2176394199538221	0.2497619900124343	-0.17111591973713544	0.4095971972145317	-0.0986332266518064	0.3080273512330777	-0.16043742906572836	0.6823125588575324	-0.05639064038433042	protein_coding
JRK	ENSG00000234616.8	0.8533238245634882	-0.2640978234245724	0.0010404522791069343	-0.5775969086734204	0.05945311977524351	-0.26263504292338236	0.10976747850152473	-0.25211632424221836	0.17727309887860815	-0.1698527430120245	protein_coding
SH3GLB1	ENSG00000097033.14	0.8533238245634882	-0.15070450482675898	0.0014088605383455151	-0.27688419314897733	1.2888860921640758e-8	-0.3230688749441546	1.689457841977638e-6	-0.37145272324775297	2.504257839914838e-5	-0.3095771390343548	protein_coding
TMSB15A	ENSG00000158164.6	0.8533238245634882	0.6196905750518983	7.148228293560666e-4	1.2964112814072632	0.49808727385924734	0.25276016567816334	0.40797171912652985	0.33639864182143403	0.9741664915082647	0.018990369288689975	protein_coding
RGS14	ENSG00000169220.17	0.8533238245634882	0.32416258527623426	0.040378019520213006	-0.767192665110216	0.009027909346654652	-0.6409677043131179	0.13282150091753514	-0.34782201068437635	0.05137930106625562	-0.39573033166836263	protein_coding
HIST1H2BN	ENSG00000233822.4	0.8533238245634882	-0.7395421723432487	0.6863646556254652	0.2983298450423329	0.6583164354608404	-0.1797230249429079	0.8434891212766744	0.12156439328631624	0.7681672455212946	0.1473491816297625	protein_coding
GTF2IP20	ENSG00000272645.3	0.8533238245634882	-0.6434226803147369	0.35177249127262694	-0.5772081396186804	0.41411219033009516	-0.47466760664598123	0.22840108345113005	0.5188267463850464	0.1156090212533952	-0.411090012349282	transcribed_unprocessed_pseudogene
EFR3B	ENSG00000084710.13	0.8533238245634882	0.3566010568616778	0.006692416628006197	0.7161258078408156	6.073042694467332e-124	2.9928202713089114	6.708581856886109e-201	3.6605087819259228	1.3060252698226584e-110	3.634980485578887	protein_coding
NFXL1	ENSG00000170448.11	0.8533238245634882	-0.28024358417813017	0.22009967366736735	-0.26990010516763513	0.659020996069019	-0.06903502293658381	0.6637100304257263	0.09759113333058693	0.5453382678644539	0.1111965006710161	protein_coding
KIF21B	ENSG00000116852.14	0.8533238245634882	0.36222631536529293	0.06235127053389093	-0.33815597937772196	3.80411702134539e-13	-0.7223133790993251	0.5734348974024256	-0.2015690297828041	0.2934843069594011	-0.19613875364172487	protein_coding
SOX18	ENSG00000203883.6	0.8533238245634882	0.3614751125868339	0.6147196228394122	0.1598596138586306	0.004462535821188521	0.48161467466275804	0.924065541317088	0.020528643160746915	9.374010619365049e-4	0.6546422433684562	protein_coding
